12.407137926945113,12.321924433085119,0.0
6.892800190546156,11.841726129443913,0.0
5.589857090594181,13.773737798381232,0.0
7.501390923101163,12.892825747388926,0.0
4.517164585035527,10.424451370059671,0.0
12.655214944131366,12.343009635855811,0.0
9.310242488698284,15.643318134109943,0.0
12.982368747422601,12.789187247906495,0.0
11.978226171043591,9.164365990819299,0.0
13.4358291110754,11.348387926023609,0.0
12.108699221653172,1.3235369150481358,1.0
9.647799955347287,17.751031342565494,1.0
3.3682010148915276,13.641840160734013,1.0
3.7875006023754865,15.380969334849565,1.0
14.406732847827502,2.2463442422824897,1.0
18.2714309203684,0.4170230266631525,1.0
4.830505239761742,4.750946630770807,1.0
2.744873967363075,15.630610789134593,1.0
3.4729703844604365,4.30149040273583,1.0
16.51161580238438,3.1458995522349964,1.0
